,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Year,Month,Day,Day_Of_Week,Week_Of_Year,CPA,CPC,CPL,RPC,Sales_ROI,CTR,CTR%,CVR,CVR%,LCR,LCR%,Profit,Profit%
2414,Data Analytics Course,189.0,5740.0,231.73,28.0,5.0,0.03,1306.0,2024-03-11,Hyderabad,Tablet,Online Data Analytic,2024,3,11,Monday,11,46.35,1.23,8.28,261.2,5.64,0.03,3.29,0.03,2.65,0.18,18.0,4.64,463.59
2415,Data Analytics Course,142.0,5354.0,247.32,17.0,4.0,0.03,1828.0,2024-01-11,Hyderabad,Desktop,Online Data Analytic,2024,1,11,Thursday,2,61.83,1.74,14.55,457.0,7.39,0.03,2.65,0.03,2.82,0.24,24.0,6.39,639.12
2416,Data Analytics Course,127.0,4587.0,199.63,17.0,5.0,0.04,1319.0,2024-11-27,Hyderabad,Tablet,Data Analytics Course,2024,11,27,Wednesday,48,39.93,1.57,11.74,263.8,6.61,0.03,2.77,0.04,3.94,0.29,29.0,5.61,560.72
2417,Data Analytics Course,174.0,3957.0,181.56,12.0,3.0,0.02,1385.0,2024-02-11,Hyderabad,Desktop,Data Analytics Training,2024,2,11,Sunday,6,60.52,1.04,15.13,461.67,7.63,0.04,4.4,0.02,1.72,0.25,25.0,6.63,662.83
2418,Data Analytics Course,183.0,5971.0,207.43,10.0,7.0,0.04,1325.0,2024-11-25,Hyderabad,Tablet,Online Data Analytic,2024,11,25,Monday,48,29.63,1.13,20.74,189.29,6.39,0.03,3.06,0.04,3.83,0.7,70.0,5.39,538.77
2419,Data Analytics Course,190.0,3455.0,213.11,18.0,7.0,0.04,1730.0,2024-11-13,Hyderabad,Desktop,Data Analytics Training,2024,11,13,Wednesday,46,30.44,1.12,11.84,247.14,8.12,0.05,5.5,0.04,3.68,0.39,39.0,7.12,711.79
2420,Data Analytics Course,116.0,5748.0,188.91,11.0,7.0,0.06,1368.0,2024-11-14,Hyderabad,Desktop,Data Analytics Online,2024,11,14,Thursday,46,26.99,1.63,17.17,195.43,7.24,0.02,2.02,0.06,6.03,0.64,64.0,6.24,624.15
2421,Data Analytics Course,199.0,4387.0,206.92,20.0,9.0,0.05,1054.0,2024-11-24,Hyderabad,Mobile,Data Analytics Training,2024,11,24,Sunday,47,22.99,1.04,10.35,117.11,5.09,0.05,4.54,0.05,4.52,0.45,45.0,4.09,409.38
2422,Data Analytics Course,181.0,4103.0,215.09,24.0,8.0,0.04,1103.0,2024-11-25,Hyderabad,Mobile,Data Analytics Online,2024,11,25,Monday,48,26.89,1.19,8.96,137.88,5.13,0.04,4.41,0.04,4.42,0.33,33.0,4.13,412.81
2423,Data Analytics Course,197.0,3253.0,243.38,17.0,3.0,0.02,1606.0,2024-11-22,Hyderabad,Tablet,Data Analytics Course,2024,11,22,Friday,47,81.13,1.24,14.32,535.33,6.6,0.06,6.06,0.02,1.52,0.18,18.0,5.6,559.87
2424,Data Analytics Course,136.0,4492.0,205.0,10.0,4.0,0.03,1319.0,2024-11-22,Hyderabad,Tablet,Online Data Analytic,2024,11,22,Friday,47,51.25,1.51,20.5,329.75,6.43,0.03,3.03,0.03,2.94,0.4,40.0,5.43,543.41
2425,Data Analytics Course,128.0,3153.0,236.34,16.0,6.0,0.05,1050.0,2024-09-11,Hyderabad,Desktop,Online Data Analytic,2024,9,11,Wednesday,37,39.39,1.85,14.77,175.0,4.44,0.04,4.06,0.05,4.69,0.38,38.0,3.44,344.28
2426,Data Analytics Course,163.0,4794.0,204.35,26.0,3.0,0.02,1978.0,2024-11-16,Hyderabad,Tablet,Data Analytics Online,2024,11,16,Saturday,46,68.12,1.25,7.86,659.33,9.68,0.03,3.4,0.02,1.84,0.12,12.0,8.68,867.95
2427,Data Analytics Course,199.0,5210.0,212.53,30.0,10.0,0.05,1749.0,2024-11-26,Hyderabad,Mobile,Analytics For Data,2024,11,26,Tuesday,48,21.25,1.07,7.08,174.9,8.23,0.04,3.82,0.05,5.03,0.33,33.0,7.23,722.94
2428,Data Analytics Course,169.0,5326.0,215.09,30.0,5.0,0.03,1030.0,2024-11-25,Hyderabad,Desktop,Data Analytics Online,2024,11,25,Monday,48,43.02,1.27,7.17,206.0,4.79,0.03,3.17,0.03,2.96,0.17,17.0,3.79,378.87
2429,Data Analytics Course,138.0,3961.0,247.45,13.0,3.0,0.02,1601.0,2024-11-18,Hyderabad,Mobile,Data Analytics Course,2024,11,18,Monday,47,82.48,1.79,19.03,533.67,6.47,0.03,3.48,0.02,2.17,0.23,23.0,5.47,547.0
2430,Data Analytics Course,138.96,5937.0,231.01,25.0,4.0,0.03,1448.0,2024-11-20,Hyderabad,Tablet,Online Data Analytic,2024,11,20,Wednesday,47,57.75,1.66,9.24,362.0,6.27,0.02,2.34,0.03,2.88,0.16,16.0,5.27,526.81
2431,Data Analytics Course,154.0,4904.0,247.11,11.0,8.0,0.05,1498.65,2024-11-22,Hyderabad,Tablet,Learn Data Analytics,2024,11,22,Friday,47,30.89,1.6,22.46,187.33,6.06,0.03,3.14,0.05,5.19,0.73,73.0,5.06,506.47
2432,Data Analytics Course,105.0,3149.0,233.19,13.0,10.0,0.1,1135.0,2024-09-11,Hyderabad,Tablet,Learn Data Analytics,2024,9,11,Wednesday,37,23.32,2.22,17.94,113.5,4.87,0.03,3.33,0.1,9.52,0.77,77.0,3.87,386.73
2433,Data Analytics Course,89.0,5963.0,209.41,29.0,9.0,0.1,1066.0,2024-11-18,Hyderabad,Desktop,Online Data Analytic,2024,11,18,Monday,47,23.27,2.35,7.22,118.44,5.09,0.01,1.49,0.1,10.11,0.31,31.0,4.09,409.05
2434,Data Analytics Course,125.0,3808.0,191.42,29.0,7.0,0.06,1783.0,2024-10-11,Hyderabad,Tablet,Data Analytics Course,2024,10,11,Friday,41,27.35,1.53,6.6,254.71,9.31,0.03,3.28,0.06,5.6,0.24,24.0,8.31,831.46
2435,Data Analytics Course,175.0,3938.0,186.09,22.0,9.0,0.05,1218.0,2024-05-11,Hyderabad,Mobile,Analytics For Data,2024,5,11,Saturday,19,20.68,1.06,8.46,135.33,6.55,0.04,4.44,0.05,5.14,0.41,41.0,5.55,554.52
2436,Data Analytics Course,175.0,5521.0,207.4,25.0,3.0,0.02,1616.0,2024-11-04,Hyderabad,Mobile,Online Data Analytic,2024,11,4,Monday,45,69.13,1.19,8.3,538.67,7.79,0.03,3.17,0.02,1.71,0.12,12.0,6.79,679.17
2437,Data Analytics Course,183.0,4523.28,198.12,27.0,10.0,0.05,1498.65,2024-11-22,Hyderabad,Mobile,Data Analytics Course,2024,11,22,Friday,47,19.81,1.08,7.34,149.86,7.56,0.04,4.05,0.05,5.46,0.37,37.0,6.56,656.44
2438,Data Analytics Course,182.0,5466.0,206.3,26.0,4.0,0.02,1816.0,2024-11-18,Hyderabad,Tablet,Data Analytics Course,2024,11,18,Monday,47,51.58,1.13,7.93,454.0,8.8,0.03,3.33,0.02,2.2,0.15,15.0,7.8,780.27
2439,Data Analytics Course,138.96,4528.0,235.96,30.0,4.0,0.03,1926.0,2024-11-28,Hyderabad,Mobile,Data Analytics Training,2024,11,28,Thursday,48,58.99,1.7,7.87,481.5,8.16,0.03,3.07,0.03,2.88,0.13,13.0,7.16,716.24
2440,Data Analytics Course,168.0,4904.0,220.19,23.0,6.0,0.04,1870.0,2024-11-11,Hyderabad,Desktop,Learn Data Analytics,2024,11,11,Monday,46,36.7,1.31,9.57,311.67,8.49,0.03,3.43,0.04,3.57,0.26,26.0,7.49,749.27
2441,Data Analytics Course,150.0,5057.0,220.26,24.0,5.0,0.03,1498.65,2024-11-01,Hyderabad,Desktop,Data Analytics Training,2024,11,1,Friday,44,44.05,1.47,9.18,299.73,6.8,0.03,2.97,0.03,3.33,0.21,21.0,5.8,580.4
2442,Data Analytics Course,152.0,3390.0,209.39,18.0,6.0,0.04,1620.0,2024-04-11,Hyderabad,Desktop,Online Data Analytic,2024,4,11,Thursday,15,34.9,1.38,11.63,270.0,7.74,0.04,4.48,0.04,3.95,0.33,33.0,6.74,673.68
2443,Data Analytics Course,113.0,3532.0,247.57,29.0,6.0,0.05,1273.0,2024-11-20,Hyderabad,Mobile,Learn Data Analytics,2024,11,20,Wednesday,47,41.26,2.19,8.54,212.17,5.14,0.03,3.2,0.05,5.31,0.21,21.0,4.14,414.2
2444,Data Analytics Course,93.0,3683.0,201.45,11.0,10.0,0.11,1331.0,2024-11-14,Hyderabad,Mobile,Learn Data Analytics,2024,11,14,Thursday,46,20.14,2.17,18.31,133.1,6.61,0.03,2.53,0.11,10.75,0.91,91.0,5.61,560.71
2445,Data Analytics Course,141.0,5031.0,189.92,23.0,5.0,0.04,1093.0,2024-01-11,Hyderabad,Desktop,Data Analytics Online,2024,1,11,Thursday,2,37.98,1.35,8.26,218.6,5.76,0.03,2.8,0.04,3.55,0.22,22.0,4.76,475.51
2446,Data Analytics Course,191.0,5660.0,192.49,21.0,5.0,0.03,1023.0,2024-11-03,Hyderabad,Mobile,Data Analytics Course,2024,11,3,Sunday,44,38.5,1.01,9.17,204.6,5.31,0.03,3.37,0.03,2.62,0.24,24.0,4.31,431.46
2447,Data Analytics Course,187.0,3450.0,234.31,18.0,9.0,0.05,1609.0,2024-11-18,Hyderabad,Tablet,Online Data Analytic,2024,11,18,Monday,47,26.03,1.25,13.02,178.78,6.87,0.05,5.42,0.05,4.81,0.5,50.0,5.87,586.7
2448,Data Analytics Course,118.0,4804.0,227.98,28.0,9.0,0.08,1064.0,2024-11-28,Hyderabad,Mobile,Learn Data Analytics,2024,11,28,Thursday,48,25.33,1.93,8.14,118.22,4.67,0.02,2.46,0.08,7.63,0.32,32.0,3.67,366.71
2449,Data Analytics Course,184.0,5983.0,242.62,25.0,6.0,0.03,1538.0,2024-03-11,Hyderabad,Desktop,Data Analytics Course,2024,3,11,Monday,11,40.44,1.32,9.7,256.33,6.34,0.03,3.08,0.03,3.26,0.24,24.0,5.34,533.91
2450,Data Analytics Course,167.0,5051.0,202.95,21.0,10.0,0.06,1812.0,2024-10-11,Hyderabad,Mobile,Learn Data Analytics,2024,10,11,Friday,41,20.29,1.22,9.66,181.2,8.93,0.03,3.31,0.06,5.99,0.48,48.0,7.93,792.83
2451,Data Analytics Course,162.0,3815.0,221.44,13.0,7.0,0.04,1728.0,2024-11-21,Hyderabad,Desktop,Data Analytics Course,2024,11,21,Thursday,47,31.63,1.37,17.03,246.86,7.8,0.04,4.25,0.04,4.32,0.54,54.0,6.8,680.35
2452,Data Analytics Course,125.0,5370.0,183.67,18.0,10.0,0.08,1815.0,2024-11-14,Hyderabad,Tablet,Data Analytics Course,2024,11,14,Thursday,46,18.37,1.47,10.2,181.5,9.88,0.02,2.33,0.08,8.0,0.56,56.0,8.88,888.19
2453,Data Analytics Course,102.0,4451.0,219.15,29.0,7.0,0.07,1491.0,2024-11-29,Hyderabad,Mobile,Data Analytics Online,2024,11,29,Friday,48,31.31,2.15,7.56,213.0,6.8,0.02,2.29,0.07,6.86,0.24,24.0,5.8,580.36
2454,Data Analytics Course,141.0,4243.0,190.94,24.0,6.0,0.04,1498.65,2024-11-22,Hyderabad,Desktop,Data Analytics Training,2024,11,22,Friday,47,31.82,1.35,7.96,249.78,7.85,0.03,3.32,0.04,4.26,0.25,25.0,6.85,684.88
2455,Data Analytics Course,121.0,3844.0,242.19,29.0,3.0,0.02,1897.0,2024-10-11,Hyderabad,Mobile,Learn Data Analytics,2024,10,11,Friday,41,80.73,2.0,8.35,632.33,7.83,0.03,3.15,0.02,2.48,0.1,10.0,6.83,683.27
2456,Data Analytics Course,142.0,4023.0,186.79,17.0,3.0,0.02,1172.0,2024-11-23,Hyderabad,Tablet,Data Analytics Training,2024,11,23,Saturday,47,62.26,1.32,10.99,390.67,6.27,0.04,3.53,0.02,2.11,0.18,18.0,5.27,527.44
2457,Data Analytics Course,150.0,4409.0,223.45,23.0,7.0,0.05,1578.0,2024-11-13,Hyderabad,Desktop,Learn Data Analytics,2024,11,13,Wednesday,46,31.92,1.49,9.72,225.43,7.06,0.03,3.4,0.05,4.67,0.3,30.0,6.06,606.2
2458,Data Analytics Course,117.0,3109.0,239.1,21.0,3.0,0.03,1498.65,2024-11-27,Hyderabad,Tablet,Data Analytics Course,2024,11,27,Wednesday,48,79.7,2.04,11.39,499.55,6.27,0.04,3.76,0.03,2.56,0.14,14.0,5.27,526.79
2459,Data Analytics Course,142.0,5613.0,180.45,11.0,9.0,0.06,1978.0,2024-11-28,Hyderabad,Mobile,Data Analytics Training,2024,11,28,Thursday,48,20.05,1.27,16.4,219.78,10.96,0.03,2.53,0.06,6.34,0.82,82.0,9.96,996.15
2460,Data Analytics Course,103.0,4821.0,214.54,30.0,6.0,0.06,1408.0,2024-11-13,Hyderabad,Tablet,Data Analytics Online,2024,11,13,Wednesday,46,35.76,2.08,7.15,234.67,6.56,0.02,2.14,0.06,5.83,0.2,20.0,5.56,556.29
2461,Data Analytics Course,187.0,3289.0,186.04,23.0,5.0,0.03,1645.0,2024-06-11,Hyderabad,Desktop,Data Analytics Course,2024,6,11,Tuesday,24,37.21,0.99,8.09,329.0,8.84,0.06,5.69,0.03,2.67,0.22,22.0,7.84,784.22
2462,Data Analytics Course,172.0,4441.0,209.18,17.0,10.0,0.06,1498.65,2024-11-29,Hyderabad,Desktop,Data Analytics Online,2024,11,29,Friday,48,20.92,1.22,12.3,149.86,7.16,0.04,3.87,0.06,5.81,0.59,59.0,6.16,616.44
2463,Data Analytics Course,105.0,3000.0,185.97,17.0,6.0,0.06,1993.0,2024-11-29,Hyderabad,Mobile,Data Analytics Online,2024,11,29,Friday,48,31.0,1.77,10.94,332.17,10.72,0.04,3.5,0.06,5.71,0.35,35.0,9.72,971.68
2464,Data Analytics Course,181.0,4156.0,245.68,22.0,10.0,0.06,1336.0,2024-11-14,Hyderabad,Mobile,Learn Data Analytics,2024,11,14,Thursday,46,24.57,1.36,11.17,133.6,5.44,0.04,4.36,0.06,5.52,0.45,45.0,4.44,443.8
2465,Data Analytics Course,172.0,5314.0,240.69,14.0,9.0,0.05,1998.0,2024-11-23,Hyderabad,Tablet,Learn Data Analytics,2024,11,23,Saturday,47,26.74,1.4,17.19,222.0,8.3,0.03,3.24,0.05,5.23,0.64,64.0,7.3,730.11
2466,Data Analytics Course,98.0,4655.0,182.99,21.0,10.0,0.1,1918.0,2024-11-25,Hyderabad,Desktop,Data Analytics Course,2024,11,25,Monday,48,18.3,1.87,8.71,191.8,10.48,0.02,2.11,0.1,10.2,0.48,48.0,9.48,948.14
2467,Data Analytics Course,92.0,3226.0,236.27,17.0,6.0,0.07,1473.0,2024-11-10,Hyderabad,Tablet,Data Analytics Training,2024,11,10,Sunday,45,39.38,2.57,13.9,245.5,6.23,0.03,2.85,0.07,6.52,0.35,35.0,5.23,523.44
2468,Data Analytics Course,102.0,5246.0,234.71,20.0,4.0,0.04,1903.0,2024-11-25,Hyderabad,Tablet,Data Analytics Training,2024,11,25,Monday,48,58.68,2.3,11.74,475.75,8.11,0.02,1.94,0.04,3.92,0.2,20.0,7.11,710.79
2469,Data Analytics Course,143.0,5545.0,246.64,26.0,9.0,0.06,1105.0,2024-08-11,Hyderabad,Mobile,Learn Data Analytics,2024,8,11,Sunday,32,27.4,1.72,9.49,122.78,4.48,0.03,2.58,0.06,6.29,0.35,35.0,3.48,348.02
2470,Data Analytics Course,111.0,4069.0,203.57,25.0,4.0,0.04,1724.0,2024-07-11,Hyderabad,Mobile,Data Analytics Training,2024,7,11,Thursday,28,50.89,1.83,8.14,431.0,8.47,0.03,2.73,0.04,3.6,0.16,16.0,7.47,746.88
2471,Data Analytics Course,116.0,4689.0,198.9,27.0,3.0,0.03,1553.0,2024-11-24,Hyderabad,Mobile,Data Analytics Training,2024,11,24,Sunday,47,66.3,1.71,7.37,517.67,7.81,0.02,2.47,0.03,2.59,0.11,11.0,6.81,680.79
2472,Data Analytics Course,148.0,3907.0,199.43,11.0,7.0,0.05,1253.0,2024-11-20,Hyderabad,Desktop,Data Analytics Online,2024,11,20,Wednesday,47,28.49,1.35,18.13,179.0,6.28,0.04,3.79,0.05,4.73,0.64,64.0,5.28,528.29
2473,Data Analytics Course,90.0,5137.0,219.64,21.0,7.0,0.08,1958.0,2024-11-30,Hyderabad,Mobile,Online Data Analytic,2024,11,30,Saturday,48,31.38,2.44,10.46,279.71,8.91,0.02,1.75,0.08,7.78,0.33,33.0,7.91,791.46
2474,Data Analytics Course,80.0,3836.0,209.37,20.0,7.0,0.09,1937.0,2024-11-28,Hyderabad,Tablet,Online Data Analytic,2024,11,28,Thursday,48,29.91,2.62,10.47,276.71,9.25,0.02,2.09,0.09,8.75,0.35,35.0,8.25,825.16
2475,Data Analytics Course,188.0,4727.0,245.59,12.0,6.0,0.03,1321.0,2024-11-24,Hyderabad,Mobile,Learn Data Analytics,2024,11,24,Sunday,47,40.93,1.31,20.47,220.17,5.38,0.04,3.98,0.03,3.19,0.5,50.0,4.38,437.89
2476,Data Analytics Course,114.0,3880.0,215.09,18.0,3.0,0.03,1217.0,2024-11-18,Hyderabad,Mobile,Data Analytics Online,2024,11,18,Monday,47,71.7,1.89,11.95,405.67,5.66,0.03,2.94,0.03,2.63,0.17,17.0,4.66,465.81
2477,Data Analytics Course,112.0,3639.0,185.6,27.0,7.0,0.06,1517.0,2024-11-17,Hyderabad,Tablet,Analytics For Data,2024,11,17,Sunday,46,26.51,1.66,6.87,216.71,8.17,0.03,3.08,0.06,6.25,0.26,26.0,7.17,717.35
2478,Data Analytics Course,96.0,3858.0,199.81,15.0,7.0,0.07,1672.0,2024-11-15,Hyderabad,Mobile,Data Analytics Online,2024,11,15,Friday,46,28.54,2.08,13.32,238.86,8.37,0.02,2.49,0.07,7.29,0.47,47.0,7.37,736.79
2479,Data Analytics Course,138.96,3699.0,186.22,23.0,6.52,0.05,1218.0,2024-11-23,Hyderabad,Tablet,Analytics For Data,2024,11,23,Saturday,47,28.56,1.34,8.1,186.81,6.54,0.04,3.76,0.05,4.69,0.28,28.0,5.54,554.07
2480,Data Analytics Course,172.0,5955.0,216.07,15.0,7.0,0.04,1323.0,2024-02-11,Hyderabad,Mobile,Learn Data Analytics,2024,2,11,Sunday,6,30.87,1.26,14.4,189.0,6.12,0.03,2.89,0.04,4.07,0.47,47.0,5.12,512.3
2481,Data Analytics Course,134.0,5520.0,189.43,22.0,10.0,0.07,1319.0,2024-11-30,Hyderabad,Desktop,Data Analytics Online,2024,11,30,Saturday,48,18.94,1.41,8.61,131.9,6.96,0.02,2.43,0.07,7.46,0.45,45.0,5.96,596.3
2482,Data Analytics Course,148.0,3884.0,233.46,14.0,5.0,0.03,1138.0,2024-11-11,Hyderabad,Mobile,Data Analytics Online,2024,11,11,Monday,46,46.69,1.58,16.68,227.6,4.87,0.04,3.81,0.03,3.38,0.36,36.0,3.87,387.45
2483,Data Analytics Course,191.0,5361.0,220.04,17.0,10.0,0.05,1034.0,2024-09-11,Hyderabad,Mobile,Analytics For Data,2024,9,11,Wednesday,37,22.0,1.15,12.94,103.4,4.7,0.04,3.56,0.05,5.24,0.59,59.0,3.7,369.91
2484,Data Analytics Course,168.0,5384.0,235.64,28.0,3.0,0.02,1498.65,2024-11-16,Hyderabad,Mobile,Data Analytics Course,2024,11,16,Saturday,46,78.55,1.4,8.42,499.55,6.36,0.03,3.12,0.02,1.79,0.11,11.0,5.36,535.99
2485,Data Analytics Course,84.0,4388.0,238.98,29.0,4.0,0.05,1271.0,2024-11-14,Hyderabad,Mobile,Analytics For Data,2024,11,14,Thursday,46,59.74,2.84,8.24,317.75,5.32,0.02,1.91,0.05,4.76,0.14,14.0,4.32,431.84
2486,Data Analytics Course,80.0,5699.0,213.94,17.0,6.0,0.08,1511.0,2024-11-25,Hyderabad,Mobile,Learn Data Analytics,2024,11,25,Monday,48,35.66,2.67,12.58,251.83,7.06,0.01,1.4,0.08,7.5,0.35,35.0,6.06,606.27
2487,Data Analytics Course,136.0,3705.0,212.05,16.0,9.0,0.07,1471.0,2024-11-14,Hyderabad,Desktop,Analytics For Data,2024,11,14,Thursday,46,23.56,1.56,13.25,163.44,6.94,0.04,3.67,0.07,6.62,0.56,56.0,5.94,593.7
2488,Data Analytics Course,138.96,3256.0,233.35,15.0,7.0,0.05,1106.0,2024-11-10,Hyderabad,Tablet,Analytics For Data,2024,11,10,Sunday,45,33.34,1.68,15.56,158.0,4.74,0.04,4.27,0.05,5.04,0.47,47.0,3.74,373.97
2489,Data Analytics Course,157.0,4026.0,192.69,19.0,3.0,0.02,1028.0,2024-09-11,Hyderabad,Tablet,Analytics For Data,2024,9,11,Wednesday,37,64.23,1.23,10.14,342.67,5.33,0.04,3.9,0.02,1.91,0.16,16.0,4.33,433.5
2490,Data Analytics Course,138.96,3148.0,182.49,21.0,3.0,0.02,1493.0,2024-11-22,Hyderabad,Tablet,Data Analytics Course,2024,11,22,Friday,47,60.83,1.31,8.69,497.67,8.18,0.04,4.41,0.02,2.16,0.14,14.0,7.18,718.13
2491,Data Analytics Course,137.0,5244.0,187.79,20.0,6.52,0.05,1915.0,2024-11-11,Hyderabad,Tablet,Online Data Analytic,2024,11,11,Monday,46,28.8,1.37,9.39,293.71,10.2,0.03,2.61,0.05,4.76,0.33,33.0,9.2,919.76
2492,Data Analytics Course,121.0,5220.0,200.98,21.0,5.0,0.04,1773.0,2024-11-13,Hyderabad,Desktop,Data Analytics Online,2024,11,13,Wednesday,46,40.2,1.66,9.57,354.6,8.82,0.02,2.32,0.04,4.13,0.24,24.0,7.82,782.18
2493,Data Analytics Course,169.0,5430.0,233.01,27.0,6.52,0.04,2000.0,2024-10-11,Hyderabad,Mobile,Learn Data Analytics,2024,10,11,Friday,41,35.74,1.38,8.63,306.75,8.58,0.03,3.11,0.04,3.86,0.24,24.0,7.58,758.33
2494,Data Analytics Course,83.0,4693.0,188.45,24.0,6.0,0.07,1539.0,2024-11-16,Hyderabad,Mobile,Analytics For Data,2024,11,16,Saturday,46,31.41,2.27,7.85,256.5,8.17,0.02,1.77,0.07,7.23,0.25,25.0,7.17,716.66
2495,Data Analytics Course,175.0,4723.0,237.92,19.0,6.52,0.04,1906.0,2024-12-11,Hyderabad,Mobile,Online Data Analytic,2024,12,11,Wednesday,50,36.49,1.36,12.52,292.33,8.01,0.04,3.71,0.04,3.73,0.34,34.0,7.01,701.11
2496,Data Analytics Course,123.0,5812.0,180.11,25.0,4.0,0.03,1293.0,2024-11-21,Hyderabad,Tablet,Data Analytics Online,2024,11,21,Thursday,47,45.03,1.46,7.2,323.25,7.18,0.02,2.12,0.03,3.25,0.16,16.0,6.18,617.89
2497,Data Analytics Course,135.0,4611.0,215.09,17.0,7.0,0.05,1697.0,2024-11-14,Hyderabad,Desktop,Online Data Analytic,2024,11,14,Thursday,46,30.73,1.59,12.65,242.43,7.89,0.03,2.93,0.05,5.19,0.41,41.0,6.89,688.97
2498,Data Analytics Course,126.0,4960.0,228.68,30.0,3.0,0.02,1114.0,2024-11-26,Hyderabad,Mobile,Online Data Analytic,2024,11,26,Tuesday,48,76.23,1.81,7.62,371.33,4.87,0.03,2.54,0.02,2.38,0.1,10.0,3.87,387.14
2499,Data Analytics Course,171.0,4549.0,181.87,18.0,3.0,0.02,1965.0,2024-11-09,Hyderabad,Mobile,Analytics For Data,2024,11,9,Saturday,45,60.62,1.06,10.1,655.0,10.8,0.04,3.76,0.02,1.75,0.17,17.0,9.8,980.44
2500,Data Analytics Course,185.0,4803.0,248.77,30.0,5.0,0.03,1806.0,2024-05-11,Hyderabad,Mobile,Learn Data Analytics,2024,5,11,Saturday,19,49.75,1.34,8.29,361.2,7.26,0.04,3.85,0.03,2.7,0.17,17.0,6.26,625.97
2501,Data Analytics Course,157.0,3164.0,227.73,20.0,3.0,0.02,1498.65,2024-11-20,Hyderabad,Mobile,Data Analytics Training,2024,11,20,Wednesday,47,75.91,1.45,11.39,499.55,6.58,0.05,4.96,0.02,1.91,0.15,15.0,5.58,558.08
2502,Data Analytics Course,123.0,3343.0,190.66,14.0,5.0,0.04,1562.0,2024-11-17,Hyderabad,Mobile,Data Analytics Course,2024,11,17,Sunday,46,38.13,1.55,13.62,312.4,8.19,0.04,3.68,0.04,4.07,0.36,36.0,7.19,719.26
2503,Data Analytics Course,122.0,5718.0,211.65,14.0,4.0,0.03,1857.0,2024-11-19,Hyderabad,Tablet,Data Analytics Online,2024,11,19,Tuesday,47,52.91,1.73,15.12,464.25,8.77,0.02,2.13,0.03,3.28,0.29,29.0,7.77,777.39
2504,Data Analytics Course,97.0,3754.0,180.42,24.0,10.0,0.1,1011.0,2024-11-16,Hyderabad,Tablet,Analytics For Data,2024,11,16,Saturday,46,18.04,1.86,7.52,101.1,5.6,0.03,2.58,0.1,10.31,0.42,42.0,4.6,460.36
2505,Data Analytics Course,88.0,3684.0,198.73,30.0,4.0,0.05,1195.0,2024-11-02,Hyderabad,Mobile,Online Data Analytic,2024,11,2,Saturday,44,49.68,2.26,6.62,298.75,6.01,0.02,2.39,0.05,4.55,0.13,13.0,5.01,501.32
2506,Data Analytics Course,81.0,5068.0,204.53,20.0,9.0,0.11,1773.0,2024-03-11,Hyderabad,Tablet,Data Analytics Online,2024,3,11,Monday,11,22.73,2.53,10.23,197.0,8.67,0.02,1.6,0.11,11.11,0.45,45.0,7.67,766.87
2507,Data Analytics Course,96.0,5538.0,188.79,28.0,6.0,0.06,1181.0,2024-11-18,Hyderabad,Mobile,Online Data Analytic,2024,11,18,Monday,47,31.46,1.97,6.74,196.83,6.26,0.02,1.73,0.06,6.25,0.21,21.0,5.26,525.56
2508,Data Analytics Course,163.0,4813.0,190.77,22.0,8.0,0.05,1498.65,2024-11-25,Hyderabad,Desktop,Online Data Analytic,2024,11,25,Monday,48,23.85,1.17,8.67,187.33,7.86,0.03,3.39,0.05,4.91,0.36,36.0,6.86,685.58
2509,Data Analytics Course,138.96,3003.0,210.63,16.0,10.0,0.07,1756.0,2024-11-16,Hyderabad,Tablet,Data Analytics Training,2024,11,16,Saturday,46,21.06,1.52,13.16,175.6,8.34,0.05,4.63,0.07,7.2,0.62,62.0,7.34,733.69
2510,Data Analytics Course,142.0,3348.0,242.31,12.0,8.0,0.06,1220.0,2024-11-21,Hyderabad,Tablet,Online Data Analytic,2024,11,21,Thursday,47,30.29,1.71,20.19,152.5,5.03,0.04,4.24,0.06,5.63,0.67,67.0,4.03,403.49
2511,Data Analytics Course,83.0,3926.0,186.63,21.0,5.0,0.06,1407.0,2024-06-11,Hyderabad,Tablet,Data Analytics Online,2024,6,11,Tuesday,24,37.33,2.25,8.89,281.4,7.54,0.02,2.11,0.06,6.02,0.24,24.0,6.54,653.9
2512,Data Analytics Course,188.0,3069.0,214.16,26.0,4.0,0.02,1563.0,2024-11-14,Hyderabad,Desktop,Learn Data Analytics,2024,11,14,Thursday,46,53.54,1.14,8.24,390.75,7.3,0.06,6.13,0.02,2.13,0.15,15.0,6.3,629.83
2513,Data Analytics Course,193.0,3978.0,231.8,20.0,3.0,0.02,1126.0,2024-11-16,Hyderabad,Mobile,Online Data Analytic,2024,11,16,Saturday,46,77.27,1.2,11.59,375.33,4.86,0.05,4.85,0.02,1.55,0.15,15.0,3.86,385.76
2514,Data Analytics Course,181.0,3652.0,206.2,27.0,7.0,0.04,1690.0,2024-03-11,Hyderabad,Tablet,Analytics For Data,2024,3,11,Monday,11,29.46,1.14,7.64,241.43,8.2,0.05,4.96,0.04,3.87,0.26,26.0,7.2,719.59
